72.55,7.36,0.751,1707806561
80.11,0.54,0.464,1707806562
67.93,10.65,1.57,1707806563
77.04,0.26,1.003,1707806564
60.8,3.24,1.254,1707806565
56.52,13.0,1.491,1707806566
73.3,6.64,0.849,1707806567
72.09,3.75,1.172,1707806568
68.58,1.64,1.603,1707806569
56.97,9.56,1.434,1707806570
82.23,0.96,0.73,1707806571
70.51,1.52,1.776,1707806572
81.27,4.26,1.61,1707806573
47.26,4.88,0.497,1707806574
58.62,11.08,0.872,1707806575
76.85,3.11,0.186,1707806576
51.13,8.91,1.356,1707806577
71.14,11.04,1.199,1707806578
87.44,5.54,1.862,1707806579
70.88,10.45,1.029,1707806580
73.1,4.47,1.175,1707806581
69.72,11.66,1.349,1707806582
68.2,12.55,0.623,1707806583
67.16,6.52,0.137,1707806584
76.89,0.73,1.346,1707806585
85.64,4.79,0.369,1707806586
58.75,10.0,0.712,1707806587
61.5,11.52,1.367,1707806588
67.94,13.39,1.15,1707806589
72.79,5.16,1.277,1707806590
51.48,3.57,0.689,1707806591
81.06,11.37,0.51,1707806592
93.26,13.29,1.441,1707806593
84.06,1.64,0.236,1707806594
66.9,13.25,0.141,1707806595
63.94,6.82,0.844,1707806596
62.37,13.31,0.888,1707806597
50.24,5.39,1.06,1707806598
80.49,4.71,1.537,1707806599
69.12,10.29,0.219,1707806600
79.09,2.36,0.346,1707806601
65.24,2.11,1.057,1707806602
63.3,13.19,1.308,1707806603
76.5,7.7,0.786,1707806604
60.96,13.13,0.082,1707806605
69.89,9.38,0.726,1707806606
76.0,4.86,0.086,1707806607
69.22,2.1,0.05,1707806608
60.62,13.5,0.969,1707806609
68.86,7.63,0.207,1707806610
75.66,4.67,1.819,1707806611
85.86,10.97,1.522,1707806612
79.46,7.25,0.416,1707806613
81.32,3.66,1.314,1707806614
65.03,12.5,0.991,1707806615
67.24,3.99,1.376,1707806616
64.64,10.24,1.245,1707806617
60.93,13.7,0.807,1707806618
68.17,7.66,0.861,1707806619
57.3,7.22,1.243,1707806620
57.08,7.27,1.489,1707806621
64.19,12.19,1.345,1707806622
73.78,8.71,1.495,1707806623
69.68,10.47,1.384,1707806624
69.41,8.37,1.027,1707806625
65.22,8.19,0.659,1707806626
68.44,7.92,1.689,1707806627
90.91,10.26,1.387,1707806628
61.47,1.69,1.319,1707806629
84.87,5.61,0.296,1707806630
75.73,5.91,0.981,1707806631
78.04,12.35,1.525,1707806632
62.3,0.6,0.185,1707806633
87.0,9.94,0.026,1707806634
65.94,6.75,0.103,1707806635
66.7,2.14,1.148,1707806636
71.68,6.32,0.861,1707806637
86.43,6.55,0.023,1707806638
68.95,10.39,1.044,1707806639
58.77,3.99,1.382,1707806640
69.55,8.11,0.442,1707806641
70.65,12.48,1.499,1707806642
76.85,0.41,0.84,1707806643
85.95,5.03,1.774,1707806644
74.06,6.33,1.203,1707806645
63.28,10.97,0.276,1707806646
58.8,13.61,0.644,1707806647
64.96,9.07,1.689,1707806648
69.96,5.41,1.77,1707806649
84.73,13.01,0.738,1707806650
63.98,7.8,0.488,1707806651
64.77,11.88,0.367,1707806652
77.3,12.83,1.456,1707806653
65.59,3.27,1.964,1707806654
61.19,9.38,1.303,1707806655
87.24,10.55,0.709,1707806656
89.4,3.47,0.576,1707806657
89.88,0.31,1.635,1707806658
57.49,8.44,0.496,1707806659
68.34,6.6,0.44,1707806660
79.73,8.35,1.983,1707806661
72.18,0.09,1.403,1707806662
64.83,13.99,1.487,1707806663
70.32,8.02,1.853,1707806664
54.71,4.21,0.437,1707806665
56.14,9.29,0.146,1707806666
78.78,9.01,1.286,1707806667
75.98,13.12,0.173,1707806668
56.24,9.0,1.068,1707806669
72.08,11.45,1.014,1707806670
75.17,3.45,1.336,1707806671
63.44,7.79,0.856,1707806672
75.23,1.14,1.257,1707806673
84.5,2.75,0.314,1707806674
64.95,1.35,1.951,1707806675
66.24,6.04,1.013,1707806676
51.24,13.23,0.881,1707806677
57.62,8.5,0.848,1707806678
66.31,12.43,1.25,1707806679
66.4,9.44,0.877,1707806680
93.58,3.91,1.745,1707806681
91.35,3.86,1.64,1707806682
61.96,9.6,1.874,1707806683
75.48,3.41,0.847,1707806684
82.35,11.09,0.79,1707806685
46.57,13.75,1.564,1707806686
73.81,5.97,0.385,1707806687
76.27,5.5,0.867,1707806688
87.75,9.87,1.158,1707806689
62.13,8.25,1.944,1707806690
84.17,1.35,1.207,1707806691
70.81,8.27,0.122,1707806692
65.96,0.64,1.175,1707806693
67.51,13.84,1.895,1707806694
76.81,1.28,0.235,1707806695
78.58,10.73,0.583,1707806696
59.66,13.85,1.739,1707806697
62.0,5.51,1.323,1707806698
78.93,1.69,0.673,1707806699
55.67,0.64,0.391,1707806700
77.61,13.06,1.347,1707806701
78.63,5.36,0.598,1707806702
92.68,3.61,1.909,1707806703
81.91,0.1,1.385,1707806704
62.39,4.69,1.812,1707806705
80.96,9.71,1.11,1707806706
56.86,9.4,1.981,1707806707
74.19,11.6,0.331,1707806708
74.26,5.84,0.883,1707806709
80.87,7.84,0.978,1707806710
56.47,9.16,1.366,1707806711
63.68,11.33,1.456,1707806712
70.12,7.98,0.613,1707806713
84.46,5.94,0.761,1707806714
73.4,5.14,1.775,1707806715
72.2,0.64,0.527,1707806716
74.55,3.74,1.455,1707806717
94.28,9.34,0.755,1707806718
66.73,13.67,1.596,1707806719
76.6,4.6,1.414,1707806720
65.59,1.0,1.812,1707806721
64.1,6.41,1.564,1707806722
79.0,6.46,0.925,1707806723
75.81,11.35,1.871,1707806724
74.9,0.14,1.872,1707806725
88.25,0.22,0.54,1707806726
85.44,1.97,0.654,1707806727
72.82,5.35,0.83,1707806728
69.62,0.81,0.132,1707806729
76.71,6.49,1.6,1707806730
73.16,11.2,0.534,1707806731
58.26,4.54,1.432,1707806732
79.21,11.48,1.513,1707806733
78.24,1.8,0.664,1707806734
69.09,11.51,0.809,1707806735
63.65,7.28,0.211,1707806736
58.34,4.39,0.962,1707806737
